customerid,value
customer-662392200,3
customer-662519401,3
customer-662612106,3
customer-663270650,3
customer-664899751,3
customer-665329086,3
customer-665396021,3
customer-666382011,3
customer-666667586,3
customer-666759206,3
customer-667012451,3
customer-667175206,3
customer-667520301,3
customer-667582206,3
customer-667795276,3
customer-668453696,3
customer-668549316,3
customer-669048951,3
customer-669247356,3
customer-669292691,3
customer-669475900,3
customer-669533936,3
customer-669617211,3
customer-670208320,3
customer-670327696,3
customer-670333206,3
customer-670620210,3
customer-670725370,3
customer-670775610,3
customer-671014351,3
customer-671940881,3
customer-672277201,3
customer-672363566,3
customer-672474730,3
customer-673227256,3
customer-673529890,3
customer-673581156,3
customer-673632211,3
customer-673678321,3
customer-673695920,3
customer-674386066,3
customer-674510470,3
customer-675571293,3
customer-675748670,3
customer-675872486,3
customer-676035891,3
customer-676114450,3
customer-676116930,3
customer-676409911,3
customer-676636551,3
customer-676801621,3
customer-677099236,3
customer-677176731,3
customer-678175090,3
customer-678648096,3
customer-679124930,3
customer-679155866,3
customer-679676336,3
customer-679849630,3
customer-679920450,3
customer-681533651,3
customer-682149161,3
customer-682564986,3
customer-682628760,3
customer-682840516,3
customer-683011931,3
customer-683038306,3
customer-683046356,3
customer-683442716,3
customer-683847440,3
customer-684530936,3
customer-684871906,3
customer-685519091,3
customer-686273791,3
customer-686351306,3
customer-686376661,3
customer-686637970,3
customer-686684486,3
customer-687919436,3
customer-688169151,3
customer-688256266,3
customer-688472011,3
customer-688487821,3
customer-688668140,3
customer-689307456,3
customer-689724400,3
customer-689785290,3
customer-690463320,3
customer-690558671,3
customer-690829056,3
customer-690989716,3
customer-691072641,3
customer-691135886,3
customer-692350371,3
customer-693205691,3
customer-693357716,3
customer-694119060,3
customer-694582890,3
customer-694592981,3
customer-695236131,3
customer-695577596,3
customer-695602070,3
customer-695882181,3
customer-695930111,3
customer-696817741,3
customer-697058951,3
customer-697086366,3
customer-697527770,3
customer-697659176,3
customer-698279410,3
customer-698544542,3
customer-698626680,3
customer-698838876,3
customer-699074426,3
customer-699099306,3
customer-699146296,3
customer-699161576,3
customer-699193031,3
customer-699366700,3
customer-699519000,3
customer-699702350,3
customer-700095731,3
customer-700386800,3
customer-700651576,3
customer-700681450,3
customer-700745890,3
customer-701023710,3
customer-701191171,3
customer-701381036,3
customer-701386820,3
customer-701497781,3
customer-701567646,3
customer-701947030,3
customer-701975936,3
customer-702390881,3
customer-703312523,3
customer-703511651,3
customer-703570911,3
customer-703723930,3
customer-703837320,3
customer-703899691,3
customer-704199771,3
customer-704571411,3
customer-704637376,3
customer-704806851,3
customer-704937466,3
customer-705441751,3
customer-705857111,3
customer-706280350,3
customer-706525360,3
customer-706648920,3
customer-706912776,3
customer-707636696,3
customer-707964526,3
customer-707965111,3
customer-708338541,3
customer-709046080,3
customer-709210280,3
customer-709285386,3
customer-709360440,3
customer-710024366,3
customer-710108170,3
customer-710631990,3
customer-710636346,3
customer-710834456,3
customer-710860786,3
customer-710888162,3
customer-710892640,3
customer-712132903,3
customer-712493636,3
customer-712513010,3
customer-712551823,3
customer-712653576,3
customer-712801690,3
customer-713055946,3
customer-713178950,3
customer-713620556,3
customer-713806461,3
customer-714386736,3
customer-714399176,3
customer-714600036,3
customer-714634041,3
customer-714646260,3
customer-715004721,3
customer-715452531,3
customer-715658956,3
customer-715986530,3
customer-716023900,3
customer-716029386,3
customer-716207840,3
customer-716459236,3
customer-716638096,3
customer-716952080,3
customer-717035771,3
customer-717198251,3
customer-717707571,3
customer-718159901,3
customer-718335311,3
customer-718768241,3
customer-719164181,3
customer-719738966,3
customer-719839346,3
customer-719896591,3
customer-719923861,3
customer-720291910,3
customer-720534811,3
customer-720872131,3
customer-720889090,3
customer-721059720,3
customer-721372280,3
customer-721449630,3
customer-722539861,3
customer-722898406,3
customer-723022276,3
customer-723348071,3
customer-723760081,3
customer-723884631,3
customer-724756291,3
customer-725182016,3
customer-725258336,3
customer-725349780,3
customer-725447001,3
customer-725691936,3
customer-725715411,3
customer-725984856,3
customer-726023110,3
customer-726057826,3
customer-726070310,3
customer-726559056,3
customer-726716850,3
customer-727128156,3
customer-727326071,3
customer-727613181,3
customer-728068041,3
customer-728087931,3
customer-728786856,3
customer-729086881,3
customer-729501501,3
customer-729819546,3
customer-730070001,3
customer-730129726,3
customer-730320571,3
customer-730465346,3
customer-731048571,3
customer-731196056,3
customer-732230601,3
customer-732505216,3
customer-732635271,3
customer-732744681,3
customer-733492441,3
customer-734362852,3
customer-734430446,3
customer-734783980,3
customer-735967491,3
customer-736224801,3
customer-736662811,3
customer-736839496,3
customer-736859560,3
customer-737144266,3
customer-737156446,3
customer-737313971,3
customer-737405986,3
customer-737466266,3
customer-737482121,3
customer-737571540,3
customer-738254680,3
customer-738306811,3
customer-738720681,3
customer-738803786,3
customer-739333091,3
customer-739559686,3
customer-739769471,3
customer-740399550,3
customer-740872680,3
customer-740930451,3
customer-741189196,3
customer-741241176,3
customer-741383300,3
customer-741667140,3
customer-742003320,3
customer-742325140,3
customer-742475490,3
customer-742712460,3
customer-742822846,3
customer-742873481,3
customer-742940491,3
customer-743289060,3
customer-743353936,3
customer-743415166,3
customer-743481736,3
customer-743830851,3
customer-743918670,3
customer-744278760,3
customer-744387660,3
customer-744508036,3
customer-744817220,3
customer-745027611,3
customer-745191686,3
customer-745246646,3
customer-745545010,3
customer-746190551,3
customer-746504316,3
customer-746599596,3
customer-746631776,3
customer-746802531,3
customer-746911330,3
customer-747107101,3
customer-747110276,3
customer-747429176,3
customer-747779796,3
customer-747812330,3
customer-748012770,3
customer-748126312,3
customer-748490150,3
customer-748559826,3
customer-748737470,3
customer-748845460,3
customer-749207616,3
customer-749755396,3
customer-749794651,3
customer-749911041,3
customer-750335190,3
customer-750714956,3
customer-750813750,3
customer-751441466,3
customer-751465316,3
customer-751670200,3
customer-751903341,3
customer-752019956,3
customer-752093451,3
customer-752125980,3
customer-752433561,3
customer-752702991,3
customer-753101156,3
customer-753285891,3
customer-753305276,3
customer-753335581,3
customer-753410110,3
customer-753493391,3
customer-753575411,3
customer-753689736,3
customer-754978780,3
customer-755213631,3
customer-755241160,3
customer-756695181,3
customer-756804211,3
customer-756981586,3
customer-757109010,3
customer-757224341,3
customer-757351310,3
customer-757526316,3
customer-757660140,3
customer-757729841,3
customer-757811476,3
customer-757846121,3
customer-758031551,3
customer-758349150,3
customer-758401230,3
customer-759457686,3
customer-759864141,3
customer-760469921,3
customer-760994100,3
customer-761418240,3
customer-761660810,3
customer-761778850,3
customer-761858811,3
customer-762102421,3
customer-762346021,3
customer-762556696,3
customer-762720891,3
customer-763497061,3
customer-763541326,3
customer-763889086,3
customer-764295310,3
customer-764369441,3
customer-764578831,3
customer-764609811,3
customer-764632376,3
customer-764818571,3
customer-765328880,3
customer-765713520,3
customer-766058671,3
customer-766408316,3
customer-766697921,3
customer-766868956,3
customer-767440610,3
customer-767684396,3
customer-768425370,3
customer-769219330,3
customer-769644321,3
customer-769653116,3
customer-769842440,3
customer-769999321,3
customer-770026036,3
customer-770225426,3
customer-770269096,3
customer-770402976,3
customer-770478201,3
customer-770697120,3
customer-771222666,3
customer-771571201,3
customer-771662716,3
customer-771745226,3
customer-771808106,3
customer-771905630,3
customer-772193946,3
customer-772213496,3
customer-772521191,3
customer-772588060,3
customer-772714386,3
customer-772833071,3
customer-772846981,3
customer-772865396,3
customer-773135520,3
customer-773265360,3
customer-773724126,3
customer-773731156,3
customer-774139220,3
customer-774733556,3
customer-774760021,3
customer-774788280,3
customer-775574586,3
customer-776466756,3
customer-776569006,3
customer-776585811,3
customer-777439256,3
customer-777584111,3
customer-777599561,3
customer-777947180,3
customer-778067511,3
customer-778166550,3
customer-778539510,3
customer-778547456,3
customer-780230650,3
customer-780638536,3
customer-780737551,3
customer-781134626,3
customer-781702530,3
customer-781738426,3
customer-782212426,3
customer-782219051,3
customer-782589881,3
customer-783277206,3
customer-783487470,3
customer-784076351,3
customer-785073431,3
customer-785078226,3
customer-785186446,3
customer-785410950,3
customer-785556426,3
customer-785819796,3
customer-785832341,3
customer-786004701,3
customer-786174601,3
customer-786805076,3
customer-786838380,3
customer-786966731,3
customer-787154586,3
customer-787206826,3
customer-787376431,3
customer-787471241,3
customer-787480586,3
customer-787567940,3
customer-787930600,3
customer-789192566,3
customer-789366690,3
customer-789653000,3
customer-789827076,3
customer-789900050,3
customer-789945286,3
customer-790051261,3
customer-791022541,3
customer-791101786,3
customer-791320001,3
customer-791609846,3
customer-791829421,3
customer-792691661,3
customer-793357876,3
customer-793409321,3
customer-793562306,3
customer-794037900,3
customer-794057661,3
customer-794085926,3
customer-794117046,3
customer-794200216,3
customer-794329751,3
customer-794477631,3
customer-794783010,3
customer-794862036,3
customer-794879370,3
customer-794888500,3
customer-795072450,3
